"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.592787936E0,5.312039852E-1,6.552047729E-1,-2.194888592E0,2.351384039E0
1.601000898E0,5.819172859E-1,6.530570984E-1,-2.274692059E0,2.437075145E0
1.609212513E0,6.754968166E-1,6.504945755E-1,-2.333184719E0,2.514595410E0
1.616971114E0,6.837265491E-1,6.556596756E-1,-2.402235508E0,2.582267809E0
1.625110037E0,8.182036877E-1,6.472587585E-1,-2.484893799E0,2.695013612E0
1.633360422E0,9.259793758E-1,6.293182373E-1,-2.558707237E0,2.792930714E0
1.642086090E0,1.018964052E0,5.988588333E-1,-2.689433098E0,2.937681063E0
1.650304013E0,1.110989094E0,5.939073563E-1,-2.748219013E0,3.023198713E0
1.658531667E0,1.167959213E0,5.813875198E-1,-2.786732197E0,3.077014220E0
1.666741359E0,1.347663164E0,5.691642761E-1,-2.794383526E0,3.154159677E0
1.674901075E0,1.347136497E0,5.550155640E-1,-2.808449268E0,3.163891008E0
1.683161782E0,1.485756993E0,5.261869431E-1,-2.803509712E0,3.216211008E0
1.691370974E0,1.654339075E0,5.289678574E-1,-2.806817532E0,3.300737709E0
1.699154998E0,1.814511418E0,5.441408157E-1,-2.724872112E0,3.318654689E0
1.707357383E0,1.953029156E0,5.653858185E-1,-2.597068787E0,3.298295058E0
1.715642729E0,2.005921364E0,5.447540283E-1,-2.402298927E0,3.176714908E0
1.723834075E0,2.190220833E0,5.122642517E-1,-2.176788330E0,3.130158046E0
1.732454051E0,2.373333693E0,5.361576080E-1,-2.023878336E0,3.164847756E0
1.740666614E0,2.470056772E0,6.228551865E-1,-1.898420691E0,3.176968707E0
1.748923589E0,2.570202827E0,7.459383011E-1,-1.712743282E0,3.177397689E0
1.757053960E0,2.648461580E0,9.719524384E-1,-1.508904099E0,3.199348663E0
1.765342013E0,2.837918043E0,1.196707726E0,-1.178842068E0,3.297810913E0
1.773551859E0,3.130688429E0,1.344734192E0,-7.254161835E-1,3.483640154E0
1.781326421E0,3.431883812E0,1.496794701E0,-3.342635632E-1,3.758982975E0
1.789528345E0,3.733172894E0,1.534468651E0,1.141290665E-1,4.037845878E0
1.797770229E0,4.031605244E0,1.581366539E0,5.735925436E-1,4.368474491E0
1.806429128E0,4.300027847E0,1.728252411E0,1.021726727E0,4.745631822E0
1.814645282E0,4.714378357E0,2.129801750E0,1.745690465E0,5.459748528E0
1.822872460E0,5.164849281E0,2.663925171E0,2.817555428E0,6.458388654E0
1.831104358E0,5.808904171E0,3.778244972E0,5.558761597E0,8.883599114E0
1.839313281E0,5.769097328E0,5.194381714E0,6.027654171E0,9.828362029E0
1.847517729E0,4.900653839E0,6.033944130E0,3.214557171E0,8.411793365E0
1.855732012E0,4.319402218E0,5.860940933E0,1.188259959E0,7.376979455E0
1.863526460E0,4.221753120E0,5.113369942E0,5.609773397E-1,6.654656050E0
1.871708729E0,4.093354702E0,4.271646500E0,4.066548347E-1,5.930251655E0
1.879927268E0,4.035045147E0,3.064976692E0,3.249070644E-1,5.077522630E0
1.888192306E0,4.037196159E0,1.788797379E0,2.247416973E-1,4.421454254E0
1.896802820E0,3.440440178E0,5.017385483E-1,2.352255583E-1,3.484781378E0
1.905046512E0,1.897445917E0,-2.664813995E-1,5.107524395E-1,1.982972869E0
1.913228767E0,6.336014271E-1,-5.909490585E-1,7.844524384E-1,1.168775935E0
1.921439306E0,-4.109454155E-2,-7.787551880E-1,1.169411421E0,1.405585812E0
1.929674973E0,-4.061512947E-1,-7.852554321E-1,1.721441627E0,1.935186358E0
1.937883781E0,-7.243673801E-1,-9.096555710E-1,2.659156322E0,2.902291113E0
1.945645306E0,-1.007024527E0,-1.156495094E0,2.976801395E0,3.348570717E0
1.953934844E0,-1.380847454E0,-1.356264591E0,3.112822056E0,3.665495121E0
1.962246306E0,-1.853051901E0,-1.646329880E0,3.041344404E0,3.923516179E0
1.970742050E0,-2.510121107E0,-1.868433475E0,2.510516167E0,4.011788011E0
1.978958704E0,-3.158578634E0,-2.047573566E0,1.747434020E0,4.150024356E0
1.987208089E0,-3.750276327E0,-2.129476070E0,1.142117858E0,4.461353389E0
1.995419435E0,-3.949007750E0,-2.261896610E0,5.882172585E-1,4.588773041E0
2.003632165E0,-3.770164251E0,-2.183670521E0,3.930406570E-1,4.374589853E0
