"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.294260345E0,-4.383690357E0,1.416512966E0,9.307878017E-1,4.699959155E0
1.302431038E0,-5.814415932E0,1.821870804E0,1.707950115E0,6.328012283E0
1.310733614E0,-6.464821815E0,3.096773624E0,3.363021135E0,7.917944124E0
1.318625884E0,-5.377675056E0,3.155951023E0,5.056655884E0,8.028024950E0
1.326489807E0,-3.513133287E0,2.330383301E0,5.557705402E0,6.975735170E0
1.334732307E0,-1.558950901E0,1.128681660E0,5.561474323E0,5.885086817E0
1.343197614E0,6.926293373E-1,-5.810089111E-1,4.732043743E0,4.817628539E0
1.351311922E0,3.554957867E0,-3.786496162E0,4.505092621E0,6.875400944E0
1.359496884E0,7.404155254E0,-5.249917984E0,3.890231848E0,9.875072541E0
1.368126384E0,6.279680252E0,-5.644984245E0,4.745145321E0,9.685898787E0
1.376313153E0,2.381202459E0,-5.591758728E0,6.734519005E0,9.071473808E0
1.384585576E0,2.345466614E-1,-5.078102112E0,7.526743889E0,9.082621139E0
1.392797768E0,6.514799595E-1,-3.905440331E0,5.843366623E0,7.058457608E0
1.400757691E0,6.287899017E-1,-2.791835785E0,3.495332241E0,4.517418651E0
1.408532807E0,-2.204968929E-1,-2.110251427E0,1.418019295E0,2.551971529E0
1.416974037E0,-1.457819700E0,-1.562136650E0,-8.079743385E-2,2.138232311E0
1.425292576E0,-1.912187219E0,-1.442050934E0,-9.842658043E-1,2.589353207E0
1.433404230E0,-1.559150457E0,-1.310919762E0,-1.729317427E0,2.672077756E0
1.441516037E0,-1.112286806E0,-8.268918991E-1,-2.394663334E0,2.766829347E0
1.450254230E0,-4.194561243E-1,-1.072596550E0,-2.415966749E0,2.676434593E0
1.458278653E0,7.378777266E-1,-1.427120209E0,-2.062890053E0,2.614699027E0
1.466685794E0,1.810367227E0,-1.569475174E0,-1.627015591E0,2.896180510E0
1.474906487E0,2.608465195E0,-1.732352257E0,-1.041733265E0,3.300052001E0
1.482818999E0,3.147897720E0,-1.500972748E0,-2.832579613E-1,3.498916164E0
1.490622076E0,3.568168163E0,-1.307306290E0,6.660685539E-1,3.858046280E0
1.498994307E0,4.693011284E0,-1.263528824E0,1.304620028E0,5.032185749E0
1.507323884E0,7.140802383E0,-1.466272354E0,1.653113842E0,7.474877836E0
