"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.454430125E0,-6.257768544E0,8.013158816E-1,-1.738846160E0,6.544108821E0
2.464357125E0,-6.376517892E0,1.733511161E0,-3.415079166E0,7.438266403E0
2.474284125E0,-6.956522509E0,1.678511665E0,-2.605052102E0,7.615569794E0
2.484211125E0,-6.757085677E0,1.600367721E0,-5.508404589E-1,6.965831530E0
2.494138000E0,-5.923991933E0,1.644608924E0,1.747564943E0,6.391588392E0
2.504065000E0,-4.920147797E0,1.350103968E0,3.850137738E0,6.391728692E0
2.513992000E0,-4.091493551E0,7.615179777E-1,5.605571864E0,6.981594734E0
2.523919000E0,-3.300947363E0,8.807836354E-2,7.585164265E0,8.272770287E0
2.533846000E0,-2.470422885E0,-8.306583792E-1,9.100838576E0,9.466691363E0
2.543773000E0,-2.324754710E0,-1.528510119E0,9.229022992E0,9.639278657E0
2.553700000E0,-2.461436884E0,-1.616573864E0,7.545848756E0,8.100112101E0
2.563627000E0,-2.314054890E0,-1.125044637E0,5.876961023E0,6.415547236E0
2.573554000E0,-1.852926507E0,-1.952361917E-1,4.578776822E0,4.943344111E0
2.583481000E0,-1.336806230E0,9.087590539E-1,3.246230873E0,3.626418178E0
2.593408000E0,-9.446861011E-1,1.932279655E0,1.880474494E0,2.856977567E0
2.603334000E0,-9.029323035E-1,2.606388776E0,3.821570581E-1,2.784707024E0
2.613261000E0,-9.999738640E-1,3.034204402E0,-1.255463859E0,3.432569531E0
2.623188000E0,-9.592392361E-1,3.400206188E0,-2.687309563E0,4.438825826E0
2.633115000E0,-7.993827921E-1,3.671089563E0,-3.783498191E0,5.332051199E0
2.643042000E0,-5.134071690E-1,3.927320400E0,-4.301472035E0,5.847229610E0
2.652969000E0,-2.488411260E-1,4.130809937E0,-3.975907838E0,5.738759080E0
2.662896000E0,-1.626631075E-1,4.154139158E0,-3.825146738E0,5.649343236E0
