"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.599693376E0,2.856719971E1,-2.996399879E0,-6.021299839E0,2.934824293E1
1.609693376E0,2.503520012E1,-3.576900005E0,-4.601599693E0,2.570467231E1
1.619693376E0,2.382279968E1,-4.224899769E0,-9.842000008E-1,2.421454547E1
1.629705876E0,2.337599945E1,-4.662399769E0,2.412099838E0,2.395816244E1
1.639693376E0,2.173419952E1,-4.414599895E0,4.510299683E0,2.263198896E1
1.649693376E0,1.765819931E1,-3.437899828E0,4.782299995E0,1.861455214E1
1.659693376E0,1.183399963E1,-2.054800034E0,3.560699940E0,1.252774260E1
1.669693376E0,5.293600082E0,-2.727999985E-1,1.888599992E0,5.627026888E0
1.679694939E0,-5.087000132E-1,1.374899983E0,2.551999986E-1,1.488036527E0
1.689693376E0,-5.257100105E0,2.690299988E0,-1.028100014E0,5.994314404E0
1.699693376E0,-8.334699631E0,3.165400028E0,-1.366599917E0,9.019676857E0
1.709693376E0,-1.018589973E1,3.057899952E0,-1.007399917E0,1.068261017E1
1.719693376E0,-1.157839966E1,2.593199968E0,-7.807999849E-1,1.189090717E1
1.729699626E0,-1.321850014E1,1.697600007E0,-1.336399913E0,1.339389997E1
1.739693376E0,-1.461459923E1,7.781999707E-1,-2.379199982E0,1.482743060E1
1.749693376E0,-1.543109989E1,2.449999936E-2,-3.320899963E0,1.578441702E1
1.759693376E0,-1.524489975E1,-1.876000017E-1,-3.406599998E0,1.562200646E1
1.769693376E0,-1.407509995E1,-7.779999822E-2,-2.710399866E0,1.433390243E1
1.779694939E0,-1.213749981E1,2.629999816E-1,-1.681800008E0,1.225628499E1
1.789693376E0,-9.864399910E0,7.752999663E-1,-6.647999883E-1,9.917128347E0
1.799693376E0,-8.051499367E0,1.142199993E0,2.104000002E-1,8.134834420E0
1.809693376E0,-7.239899635E0,1.213099957E0,5.273999572E-1,7.359749245E0
1.819693376E0,-7.362299919E0,1.116999984E0,5.764999986E-1,7.468835338E0
1.829693376E0,-8.065899849E0,9.320999980E-1,5.203999877E-1,8.136237885E0
1.839693376E0,-8.937799454E0,6.949999928E-1,5.615000129E-1,8.982347484E0
1.849693376E0,-9.692500114E0,4.928999841E-1,6.402999759E-1,9.726124250E0
1.859693376E0,-1.011329937E1,5.187000036E-1,6.017000079E-1,1.014445251E1
1.869693376E0,-1.036619949E1,6.977999806E-1,3.005999923E-1,1.039400679E1
1.879696501E0,-1.046119976E1,8.734999895E-1,-2.096999884E-1,1.049969889E1
1.889693376E0,-1.048670006E1,1.083400011E0,-7.200999856E-1,1.056707990E1
1.899693376E0,-1.044309998E1,1.286399961E0,-1.179199934E0,1.058790227E1
1.909693376E0,-1.021290016E1,1.559399962E0,-1.555299997E0,1.044767994E1
1.919693376E0,-9.934100151E0,1.683299899E0,-1.520699978E0,1.018981711E1
1.929694939E0,-9.695699692E0,1.663299918E0,-1.167199969E0,9.906337108E0
1.939693376E0,-9.713799477E0,1.544999957E0,-1.082499981E0,9.895288341E0
1.949693376E0,-1.001809978E1,1.415499926E0,-1.192099929E0,1.018759371E1
1.959693376E0,-1.032369995E1,1.277899981E0,-1.329699993E0,1.048713074E1
1.969701189E0,-1.045310020E1,9.407999516E-1,-1.522799969E0,1.060525003E1
1.979693376E0,-1.009179974E1,5.855000019E-1,-1.985599995E0,1.030193377E1
1.989693376E0,-8.611800194E0,1.175999939E-1,-2.395599842E0,8.939565478E0
1.999693376E0,-5.777599812E0,-9.114999771E-1,-2.413800001E0,6.327552626E0
2.009693376E0,-1.029999971E0,-2.389999866E0,-1.689799905E0,3.102970032E0
