"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.260351161E0,2.743616104E-1,9.160812497E-1,-5.939964056E-1,1.125749030E0
1.268560007E0,3.655776978E-1,1.001983047E0,-6.426467299E-1,1.245235680E0
1.276766546E0,3.606109619E-1,1.052861929E0,-6.912444830E-1,1.310105890E0
1.284972123E0,3.673849106E-1,1.071839809E0,-7.289730310E-1,1.347298753E0
1.293179200E0,4.553060532E-1,1.023458362E0,-7.402250767E-1,1.342648049E0
1.301386469E0,5.641336441E-1,8.708373904E-1,-6.377823949E-1,1.217937154E0
1.309592738E0,7.566595078E-1,6.946994066E-1,-4.904951155E-1,1.138299756E0
1.317800353E0,9.620885849E-1,5.558196306E-1,-3.397726715E-1,1.161893014E0
1.326007007E0,1.070144653E0,4.443255067E-1,-2.782370746E-1,1.191658762E0
1.334224353E0,1.114168167E0,4.075083137E-1,-2.882049680E-1,1.220858646E0
1.342430046E0,1.149209976E0,4.051645398E-1,-3.520060778E-1,1.268365150E0
1.350635546E0,1.251798630E0,4.131610990E-1,-4.331721961E-1,1.387566234E0
1.358843738E0,1.426665306E0,4.790471196E-1,-5.269312859E-1,1.594527083E0
1.367053045E0,1.539519310E0,5.224221945E-1,-6.498060226E-1,1.750797682E0
1.375261353E0,1.666911125E0,6.187641025E-1,-7.411299348E-1,1.926326892E0
1.383467238E0,1.640936852E0,6.336299181E-1,-8.185708523E-1,1.940159494E0
1.391672392E0,1.406263351E0,5.934395194E-1,-9.017190933E-1,1.772806927E0
1.399880968E0,1.137798309E0,5.153110623E-1,-9.005419016E-1,1.539839667E0
1.408089315E0,8.502111435E-1,3.724343181E-1,-7.151548862E-1,1.171756298E0
1.416298968E0,6.131801605E-1,2.557387948E-1,-4.497334957E-1,8.022795383E-1
1.424508584E0,4.770832062E-1,1.346614361E-1,-1.141582727E-1,5.086985347E-1
1.432717968E0,4.108867645E-1,1.515960693E-2,2.662274837E-1,4.898314200E-1
1.440927930E0,5.222072601E-1,-7.146298885E-2,5.500018597E-1,7.617804322E-1
1.449137199E0,4.588785172E-1,-8.347833157E-2,7.214344144E-1,8.590726044E-1
1.457347276E0,3.262968063E-1,-3.254330158E-2,8.112386465E-1,8.750067508E-1
1.465555814E0,1.124849319E-1,1.159107685E-2,7.806786895E-1,7.888259816E-1
1.473765084E0,-5.805873871E-2,2.761912346E-2,6.804383993E-1,6.834691276E-1
1.481973930E0,-1.302852631E-1,9.482657909E-2,5.445919633E-1,5.679319822E-1
1.490181853E0,-3.149681091E-1,1.888641119E-1,4.933475852E-1,6.150336595E-1
1.498390660E0,-4.397554398E-1,2.379664183E-1,4.049234986E-1,6.434095918E-1
1.506599276E0,-3.058900833E-1,1.911669970E-1,2.132791281E-1,4.190483865E-1
1.514808468E0,-2.222700119E-1,2.401024103E-2,-1.724362373E-4,2.235631445E-1
1.523017929E0,-2.345790863E-1,-1.710442901E-1,-1.646615863E-1,3.337617936E-1
1.531225737E0,-3.931217194E-1,-3.642248511E-1,-2.404717207E-1,5.873934600E-1
1.539432891E0,-5.062122345E-1,-5.353749394E-1,-2.762854099E-1,7.868994725E-1
