"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.098381892E0,1.841599941E0,-1.046999931E1,-5.933399677E0,1.217446540E1
1.108381892E0,1.662400007E0,-1.063739967E1,-4.174200058E0,1.154737164E1
1.118381892E0,-2.421999872E-1,-1.156400013E1,-1.391099930E0,1.164988922E1
1.128389705E0,-2.740399837E0,-1.080439949E1,-1.287000030E-1,1.114725990E1
1.138381892E0,-3.196099997E0,-7.858399868E0,-5.830000043E-1,8.503492969E0
1.148381892E0,-2.850699902E0,-4.197899818E0,-1.682299972E0,5.345931725E0
1.158381892E0,-2.573899984E0,-8.818999529E-1,-2.743999958E0,3.864226239E0
1.168381892E0,-2.074300051E0,2.108799934E0,-3.739699841E0,4.768135145E0
1.178386580E0,-9.190999866E-1,4.685499668E0,-4.177899837E0,6.344564522E0
1.188381892E0,4.796999991E-1,7.240299702E0,-3.316599846E0,7.978213233E0
1.198381892E0,1.865199924E0,9.145799637E0,-1.626599908E0,9.474726857E0
1.208381892E0,2.812799931E0,1.038389969E1,-1.973000020E-1,1.075993232E1
1.218381892E0,2.858799934E0,1.073989964E1,6.194999814E-1,1.113112580E1
1.228395955E0,2.769699812E0,1.065539932E1,1.094499946E0,1.106375623E1
1.238381892E0,2.851599932E0,1.052219963E1,1.158999920E0,1.096319242E1
1.248381892E0,2.958299875E0,1.038929939E1,1.136600018E0,1.086190313E1
1.258381892E0,3.208400011E0,1.028599930E1,1.331599951E0,1.085673849E1
1.268381892E0,3.571499825E0,1.015390015E1,1.771899939E0,1.090857134E1
1.278394392E0,3.995699883E0,1.010179996E1,2.140799999E0,1.107226285E1
1.288381892E0,4.299999714E0,9.984199524E0,2.307499886E0,1.111300110E1
1.298381892E0,4.382599831E0,9.910099983E0,2.094099998E0,1.103641780E1
1.308381892E0,4.338599682E0,9.870200157E0,1.865700006E0,1.094189814E1
1.318381892E0,4.058799744E0,9.805899620E0,1.576900005E0,1.072921881E1
1.328388142E0,3.838699818E0,9.794599533E0,1.269400001E0,1.059628108E1
1.338381892E0,3.728999853E0,9.933799744E0,8.755999804E-1,1.064671276E1
1.348381892E0,3.583899975E0,1.019329929E1,2.987000048E-1,1.080911242E1
1.358381892E0,3.304600000E0,1.030739975E1,-2.107999921E-1,1.082623237E1
1.368381892E0,3.079499960E0,1.026499939E1,-5.221999884E-1,1.072968897E1
1.378391267E0,2.960599899E0,1.014349937E1,-4.398999810E-1,1.057588026E1
1.388381892E0,2.784299850E0,1.003039932E1,3.456999958E-1,1.041540900E1
1.398381892E0,2.131199837E0,9.739500046E0,1.642699957E0,1.010437217E1
1.408381892E0,1.495599985E0,9.506199837E0,2.374899864E0,9.911851695E0
1.418381892E0,1.011799932E0,9.360199928E0,2.595000029E0,9.765813174E0
1.428388142E0,8.613999486E-1,9.144299507E0,2.831300020E0,9.611268551E0
1.438381892E0,1.249799967E0,8.927700043E0,2.673799992E0,9.402926906E0
1.448381892E0,1.286299944E0,8.808799744E0,1.900900006E0,9.102908398E0
1.458381892E0,9.941999912E-1,8.640199661E0,9.104999900E-1,8.744740936E0
1.468381892E0,7.093999982E-1,7.901000023E0,-1.153999940E-1,7.933622557E0
1.478386580E0,2.072999924E-1,2.611799955E0,-3.729799986E0,4.558056628E0
1.488381892E0,-6.800600052E0,-1.257699966E1,-2.254400015E0,1.447450866E1
1.498381892E0,-1.513560009E1,-3.271799850E1,-5.686999559E-1,3.605381028E1
1.508381892E0,-1.275290012E1,-4.260659790E1,1.092000008E0,4.448765121E1
1.518381892E0,-5.448899746E0,-5.698929977E1,2.167399883E0,5.729021225E1
1.528381892E0,9.511899948E0,-4.812260056E1,-3.513700008E0,4.917933522E1
1.538381892E0,4.244100094E0,-2.935899925E1,-6.898900032E0,3.045583761E1
1.548389705E0,-2.236599922E0,-1.917539978E1,-1.109350014E1,2.226576029E1
1.558381892E0,-3.741799831E0,-1.362790012E1,-1.342309952E1,1.949103200E1
1.568381892E0,-4.534399986E0,-1.185059929E1,-1.286039925E1,1.806619372E1
1.578381892E0,-5.464499950E0,-1.200739956E1,-7.690399647E0,1.527025378E1
1.588381892E0,-5.057199955E0,-1.154529953E1,-2.112299919E0,1.278010264E1
1.598392830E0,-3.324399948E0,-9.737299919E0,1.059100032E0,1.034351669E1
1.608381892E0,-3.027400017E0,-7.432499886E0,2.432399988E0,8.385927207E0
1.618381892E0,-2.828899860E0,-4.685100079E0,2.144299984E0,5.877997923E0
1.628381892E0,-1.838099957E0,-1.768999934E0,1.343699932E0,2.883314365E0
1.638381892E0,-5.231999755E-1,9.224999547E-1,2.741999924E-1,1.095413172E0
1.648383455E0,1.102399945E0,3.663199902E0,-1.730999947E-1,3.829397181E0
1.658381892E0,2.451799870E0,5.892999649E0,3.633999825E-1,6.393029564E0
1.668381892E0,3.633399963E0,8.024399757E0,1.360199928E0,8.913065163E0
1.678381892E0,4.301799774E0,9.637999535E0,2.180299997E0,1.077730135E1
1.688381892E0,4.433799744E0,1.022599983E1,2.815999985E0,1.149606492E1
1.698389705E0,4.440899849E0,1.027069950E1,2.671200037E0,1.150409359E1
1.708381892E0,4.726699829E0,1.032149982E1,2.538100004E0,1.163258361E1
1.718381892E0,5.201499939E0,1.051609993E1,3.446099997E0,1.222781929E1
1.728381892E0,5.399699688E0,1.056199932E1,3.842899799E0,1.246918062E1
1.738381892E0,5.219199657E0,1.045979977E1,2.836799860E0,1.202891889E1
1.748389705E0,4.775199890E0,1.028619957E1,1.695599914E0,1.146662525E1
1.758381892E0,4.120100021E0,1.009700012E1,7.892000079E-1,1.093377667E1
1.768381892E0,3.484899998E0,9.948399544E0,2.348999977E-1,1.054373556E1
1.778381892E0,2.974400043E0,9.818699837E0,-2.578999996E-1,1.026257446E1
1.788381892E0,2.318699837E0,1.014779949E1,-6.976000071E-1,1.043268179E1
1.798389705E0,1.771999955E0,1.047349930E1,-9.018999934E-1,1.066056260E1
1.808381892E0,1.617100000E0,1.056899929E1,-9.442999959E-1,1.073361360E1
1.818381892E0,1.533299923E0,1.066139984E1,-1.499699950E0,1.087499679E1
1.828381892E0,1.489199996E0,1.054669952E1,-1.571499944E0,1.076662433E1
1.838381892E0,1.288499951E0,1.037300014E1,-1.074299932E0,1.050778209E1
1.848386580E0,1.114499927E0,1.019819927E1,-5.812000036E-1,1.027536724E1
1.858381892E0,1.059100032E0,1.010919952E1,-8.689999580E-2,1.016489840E1
1.868381892E0,1.209999919E0,1.015399933E1,7.547999620E-1,1.025365911E1
1.878381892E0,1.463599920E0,1.015619946E1,1.919899940E0,1.043918234E1
1.888381892E0,1.293299913E0,9.675899506E0,3.327699900E0,1.031354655E1
1.898391267E0,1.496399999E0,9.067500114E0,4.137300014E0,1.007849308E1
1.908381892E0,1.544499993E0,8.862099648E0,4.481400013E0,1.005013614E1
1.918381892E0,1.383999944E0,8.864099503E0,4.151299953E0,9.885393626E0
1.928381892E0,1.121500015E0,8.985499382E0,2.929299831E0,9.517234836E0
1.938381892E0,9.273999929E-1,9.058599472E0,2.014699936E0,9.326162714E0
1.948381892E0,8.736000061E-1,8.719499588E0,1.018700004E0,8.822165252E0
1.958381892E0,5.999999866E-2,3.190000057E-1,-4.610999823E-1,5.638920084E-1
1.968381892E0,-1.272469997E1,-2.826159859E1,5.770999789E-1,3.099949981E1
1.978380330E0,-1.819419861E1,-4.740039825E1,2.709999867E-2,5.077230891E1
1.988381892E0,-7.768399715E0,-5.364019775E1,-1.378999949E-1,5.419998031E1
1.998381892E0,6.306299686E0,-5.586619949E1,-5.142699718E0,5.645572621E1
2.008381892E0,1.725799918E0,-3.569509888E1,-1.484919930E1,3.869905928E1
