"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.807582958E0,4.610412598E-2,-1.268417313E1,5.138215027E0,1.368545312E1
2.817650958E0,6.792874146E-1,-1.267983215E1,6.707102509E0,1.436052920E1
2.827719958E0,1.486259308E0,-1.288086411E1,7.217840424E0,1.483990725E1
2.837788958E0,1.912273407E0,-1.255574020E1,6.426885223E0,1.423405267E1
2.847856958E0,1.725910950E0,-1.162003601E1,4.869972839E0,1.271694307E1
2.857925958E0,1.396745453E0,-1.040815613E1,3.998036041E0,1.123676573E1
2.867994958E0,8.764274597E-1,-8.987161102E0,3.855682068E0,9.818527078E0
2.878063958E0,5.041516113E-1,-7.270680542E0,4.070934448E0,8.348022022E0
2.888131958E0,-2.375559998E-1,-5.564827881E0,3.788771210E0,6.736358770E0
2.898200958E0,-7.554789734E-1,-4.272565155E0,3.598516846E0,5.636921586E0
2.908269958E0,-4.514611816E-1,-3.675756226E0,3.366499329E0,5.004829543E0
2.918337958E0,-1.612147522E-1,-3.528612213E0,2.924917603E0,4.586091727E0
2.928406958E0,1.227447510E-2,-3.319946136E0,2.885399780E0,4.398604882E0
2.938475958E0,1.142124939E-1,-2.910697174E0,1.857337646E0,3.454693281E0
2.948544958E0,1.624122620E-1,-2.108515320E0,-8.894503784E-1,2.294196280E0
2.958612958E0,-6.376739502E-1,-9.982740784E-1,-3.564088440E0,3.755782956E0
2.968681958E0,-3.933819580E-1,5.043013000E-1,-4.554878082E0,4.599563404E0
2.978750792E0,1.660047913E0,7.343728638E-1,-1.046174469E0,2.095123766E0
2.988818792E0,1.017434235E0,1.935774536E0,-1.612446899E0,2.717053640E0
2.998887792E0,7.102729797E-1,3.511697388E0,-3.632496185E0,5.102110817E0
3.008956792E0,4.056564331E-1,4.280648346E0,-4.674030304E0,6.350989426E0
3.019025792E0,-4.644841003E-1,3.895948334E0,-4.619244232E0,6.060658065E0
3.029093792E0,-1.493294678E0,2.822231140E0,-2.364033966E0,3.972854666E0
3.039162792E0,-3.000061340E0,2.190844116E0,-7.032376099E-1,3.780834448E0
3.049231792E0,-3.522474976E0,2.072739716E0,-1.415306854E0,4.325178999E0
3.059299792E0,-2.680326233E0,1.788181458E0,-1.800156555E0,3.690840726E0
3.069368792E0,-1.869462433E0,1.428329773E0,-1.272354126E0,2.674677691E0
3.079437792E0,-1.268611908E0,1.020877075E0,-9.785151672E-1,1.899752118E0
3.089506792E0,-1.031055908E0,9.443861389E-1,-1.002615051E0,1.720516901E0
3.099574792E0,-6.737489319E-1,1.086440735E0,-9.954299927E-1,1.620238243E0
3.109643792E0,-4.709207153E-1,1.178798676E0,-9.761201477E-1,1.601294220E0
3.119712792E0,-4.704716492E-1,1.165027313E0,-9.114546204E-1,1.552218328E0
3.129780792E0,-5.237608337E-1,1.101559296E0,-7.090754700E-1,1.410867221E0
3.139849792E0,-4.090992737E-1,9.671388245E-1,-3.628454590E-1,1.111024999E0
3.149918792E0,-3.222798157E-1,8.669970703E-1,7.738906860E-2,9.281903186E-1
3.159987792E0,-3.724255371E-1,7.012916565E-1,5.025050354E-1,9.396925448E-1
