"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.596991828E0,2.208183289E0,6.367573738E-1,2.491584778E0,3.389620642E0
1.605203635E0,2.552047729E0,4.584865570E-1,2.157601357E0,3.373188573E0
1.613436020E0,2.852652073E0,4.237794876E-1,1.846090317E0,3.424217043E0
1.621646943E0,3.089790344E0,5.457820892E-1,1.573662758E0,3.510142011E0
1.629872443E0,3.356137753E0,7.491974831E-1,1.317343473E0,3.682438229E0
1.638083097E0,3.540244579E0,9.184460640E-1,1.121746063E0,3.825596566E0
1.646294904E0,3.655389309E0,1.172296047E0,9.601725340E-1,3.957029229E0
1.654541520E0,3.786588669E0,1.392361641E0,8.303630352E-1,4.119032345E0
1.662781135E0,3.850611210E0,1.638564110E0,7.529589534E-1,4.251946168E0
1.670992596E0,3.866181374E0,1.917102337E0,7.749906778E-1,4.384432727E0
1.679229981E0,3.871978283E0,2.117390633E0,9.000293016E-1,4.503955113E0
1.687440596E0,3.796168804E0,2.272283554E0,1.085606217E0,4.555514351E0
1.695680789E0,3.765426159E0,2.378268719E0,1.338745117E0,4.650466078E0
1.703890443E0,3.731856346E0,2.474998951E0,1.500140429E0,4.722583287E0
1.712106327E0,3.679253101E0,2.526614189E0,1.655919075E0,4.760541002E0
1.720314981E0,3.667581081E0,2.551780701E0,1.725080729E0,4.789429951E0
1.728523519E0,3.658963203E0,2.509908199E0,1.691564918E0,4.748583237E0
1.736771019E0,3.752004147E0,2.375266075E0,1.591447949E0,4.717216406E0
1.745008635E0,3.815617085E0,2.268648148E0,1.483247042E0,4.680354681E0
1.753239481E0,3.871790409E0,2.152476788E0,1.384044886E0,4.641066423E0
1.761478635E0,3.863326550E0,2.113618851E0,1.290224552E0,4.588829488E0
1.769687327E0,3.778415680E0,2.104790211E0,1.208099723E0,4.490664964E0
1.777927519E0,3.715202808E0,2.147607803E0,1.188304901E0,4.452754173E0
1.786136981E0,3.621128082E0,2.239880085E0,1.218986988E0,4.428945773E0
1.794362750E0,3.536653519E0,2.367166996E0,1.203162909E0,4.422555673E0
1.802574365E0,3.502387047E0,2.452984810E0,1.170702100E0,4.433327521E0
1.810785481E0,3.436587811E0,2.540001869E0,1.059616566E0,4.402786906E0
1.819034442E0,3.360558510E0,2.685211658E0,1.067879915E0,4.432164557E0
1.827272904E0,3.231006622E0,2.864588737E0,1.119520783E0,4.460784596E0
1.835483557E0,3.056795597E0,3.088936329E0,1.158444047E0,4.497501482E0
1.843723250E0,2.887643337E0,3.261335850E0,1.141640782E0,4.503125497E0
1.851935903E0,2.696709156E0,3.421758652E0,1.137555003E0,4.502744044E0
1.860177596E0,2.509532452E0,3.569091797E0,1.065997243E0,4.491382805E0
1.868388442E0,2.278205395E0,3.583956718E0,9.293202162E-1,4.347252195E0
1.876606096E0,2.087885380E0,3.583681107E0,8.573814631E-1,4.235225921E0
1.884818365E0,1.883707047E0,3.463572979E0,7.787164450E-1,4.018841788E0
1.893029365E0,1.778640747E0,3.219745159E0,6.501771212E-1,3.735378439E0
1.901253519E0,1.692282200E0,2.865209103E0,5.469383597E-1,3.372296519E0
1.909492173E0,1.594376087E0,2.578691006E0,3.520517349E-1,3.052150526E0
1.917703288E0,1.537541866E0,2.499351025E0,1.807171702E-1,2.939974359E0
1.925941634E0,1.423053265E0,2.584345818E0,3.614807129E-2,2.950462774E0
1.934155172E0,1.287950516E0,2.792207241E0,-3.991758823E-2,3.075196127E0
1.942399672E0,9.924802780E-1,2.897454739E0,-7.237255573E-2,3.063576154E0
1.950613480E0,6.906366348E-1,3.123695850E0,-2.585779428E-1,3.209566525E0
1.958826249E0,3.915815353E-1,3.271158218E0,-3.986918926E-1,3.318548992E0
1.967038595E0,1.202092171E-1,3.261567116E0,-3.716899157E-1,3.284878034E0
1.975251057E0,-3.290843964E-2,3.099321365E0,-1.761667728E-1,3.104498450E0
1.983487903E0,-1.925220490E-1,2.812858582E0,9.052073956E-2,2.820892083E0
1.991725941E0,-4.241280556E-1,2.439785957E0,2.698842883E-1,2.491039473E0
1.999957018E0,-6.123871803E-1,1.947243214E0,3.431225419E-1,2.069905136E0
2.008195557E0,-6.851725578E-1,1.249587059E0,2.886989117E-1,1.454055127E0
2.016406364E0,-6.167483330E-1,4.875698090E-1,1.698567867E-1,8.043346025E-1
