"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.530526176E0,1.198499918E0,1.023069954E1,-5.655999780E-1,1.031617751E1
1.540526176E0,1.121199965E0,1.027460003E1,-6.462000012E-1,1.035577470E1
1.550526176E0,1.024199963E0,1.029829979E1,-6.198999882E-1,1.036765355E1
1.560526176E0,8.795999885E-1,1.027390003E1,-3.120000064E-1,1.031620386E1
1.570537114E0,8.953999877E-1,1.027589989E1,2.823999822E-1,1.031870192E1
1.580526176E0,8.901000023E-1,1.033749962E1,1.340999961E0,1.046204843E1
1.590526176E0,7.425000072E-1,1.030049992E1,2.507200003E0,1.062721302E1
1.600526176E0,1.869999915E-1,9.987799644E0,3.134500027E0,1.046977560E1
1.610526176E0,-1.366999894E-1,9.153699875E0,2.774099827E0,9.565800444E0
1.620533989E0,8.049999923E-2,8.689899445E0,3.248699903E0,9.277655074E0
1.630526176E0,2.687999904E-1,8.203199387E0,4.114500046E0,9.181167913E0
1.640526176E0,5.927000046E-1,7.113299847E0,6.443999767E0,9.616416225E0
1.650526176E0,1.375800014E0,4.976699829E0,9.447199821E0,1.076614840E1
1.660526176E0,-9.077699661E0,-2.810999870E1,9.856499672E0,3.114044386E1
1.670527739E0,-4.483999729E0,-6.707029724E1,2.070189857E1,7.033562135E1
1.680526176E0,-1.566569996E1,-6.849009705E1,2.286619949E1,7.388620052E1
1.690526176E0,1.271600008E0,-6.689859772E1,1.513219929E1,6.860045771E1
1.700526176E0,6.650300026E0,-2.910890007E1,6.362699986E0,3.052930567E1
1.710526176E0,6.521199703E0,-9.798899651E0,1.008899927E0,1.181365138E1
1.720526176E0,3.136899948E0,-2.526499987E0,-3.199199915E0,5.143755784E0
1.730526176E0,-3.288299799E0,-1.748999953E-1,-1.933090019E1,1.960936531E1
1.740526176E0,-7.861999989E0,-1.209299922E0,-2.083720016E1,2.230386426E1
1.750537114E0,-1.267699957E0,-8.501999974E-1,-1.623449898E1,1.630609887E1
1.760526176E0,3.286199808E0,-1.560999900E-1,-1.187959957E1,1.232673365E1
1.770526176E0,2.935699940E0,5.870000124E-1,-7.594099998E0,8.162919694E0
1.780526176E0,5.767999887E-1,1.776499987E0,-4.127200127E0,4.530169016E0
1.790526176E0,2.161999941E-1,3.225699902E0,-1.630100012E0,3.620650265E0
1.800526176E0,9.156000018E-1,4.884099960E0,-6.383000016E-1,5.010008251E0
1.810526176E0,1.494199991E0,6.614999771E0,-4.560000002E-1,6.796969294E0
1.820526176E0,1.672799945E0,8.272899628E0,-5.681999922E-1,8.459431372E0
1.830533989E0,1.488699913E0,9.476399422E0,-3.826999962E-1,9.600251701E0
1.840526176E0,1.246500015E0,9.755399704E0,-3.668999970E-1,9.841554820E0
1.850526176E0,1.143100023E0,9.777099609E0,-5.681999922E-1,9.860081423E0
1.860526176E0,1.090099931E0,9.855299950E0,-6.140999794E-1,9.934403542E0
1.870526176E0,1.145699978E0,9.931300163E0,6.099999882E-3,9.997169028E0
1.880526176E0,1.357499957E0,1.008360004E1,1.132900000E0,1.023744394E1
1.890526176E0,1.515900016E0,1.021399975E1,1.836899996E0,1.048799053E1
1.900526176E0,1.666700006E0,1.025449944E1,2.014999866E0,1.058266847E1
1.910526176E0,1.728699923E0,1.022550011E1,1.695299983E0,1.050824904E1
1.920526176E0,1.896099925E0,1.026519966E1,1.812099934E0,1.059496225E1
1.930538676E0,2.080399990E0,1.032479954E1,1.904999971E0,1.070320394E1
1.940526176E0,2.163100004E0,1.042430019E1,1.894499898E0,1.081361022E1
1.950526176E0,2.046200037E0,1.051490021E1,1.713899970E0,1.084838763E1
1.960526176E0,1.838499904E0,1.052789974E1,1.483399987E0,1.078968166E1
