"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.562767667E0,-8.694968719E0,-4.409829712E-1,3.421884155E-1,8.712866344E0
7.572835667E0,-8.088280334E0,-3.305126953E-1,5.930667114E-1,8.116726282E0
7.582904667E0,-7.563771057E0,-2.803669739E-1,9.635462952E-1,7.630049784E0
7.592972667E0,-7.053182831E0,-3.007246399E-1,1.438658295E0,7.204690211E0
7.603041667E0,-6.579567719E0,-3.362008667E-1,1.959275665E0,6.873318232E0
7.613109667E0,-6.220464478E0,-2.853067017E-1,2.425855408E0,6.682840166E0
7.623178667E0,-5.925428009E0,-2.896476746E-1,2.672392731E0,6.506633213E0
7.633246667E0,-5.697003021E0,-2.941383362E-1,2.725232849E0,6.322124237E0
7.643315667E0,-5.541027374E0,-2.549198914E-1,2.766846313E0,6.198661713E0
7.653383667E0,-5.504353638E0,-1.978884888E-1,2.735112305E0,6.149626667E0
7.663452667E0,-5.451064453E0,-1.649569702E-1,2.724484406E0,6.096238984E0
7.673520667E0,-5.566025391E0,-5.448669434E-2,2.575544128E0,6.133272781E0
7.683589667E0,-5.676944733E0,4.909790039E-2,2.402803345E0,6.164704049E0
7.693657667E0,-5.858966217E0,1.248403931E-1,2.210752716E0,6.263425407E0
7.703726667E0,-6.123915253E0,2.095642090E-1,2.026635590E0,6.453952819E0
7.713794667E0,-6.431675262E0,2.564167786E-1,1.835782471E0,6.693451541E0
7.723863667E0,-6.701114960E0,2.448907471E-1,1.682501221E0,6.913445128E0
7.733931667E0,-6.967560883E0,2.513273621E-1,1.621727600E0,7.158216992E0
7.744000667E0,-7.091802521E0,6.735992432E-2,1.844913483E0,7.328158439E0
7.754068667E0,-7.164251862E0,-8.876541138E-2,2.227817230E0,7.503169573E0
7.764137667E0,-7.352859650E0,-1.712438965E-1,2.570604401E0,7.791140897E0
7.774205667E0,-7.542664948E0,-1.871109009E-1,2.891686707E0,8.080139665E0
7.784273667E0,-7.747289429E0,-1.910028076E-1,3.200494537E0,8.384517926E0
7.794342667E0,-8.059689789E0,-1.167572021E-2,3.501668243E0,8.787514797E0
7.804410667E0,-8.417894897E0,2.469863892E-1,4.030518494E0,9.336328835E0
7.814479667E0,-8.896898804E0,5.774990845E-1,4.805307312E0,1.012814356E1
7.824547667E0,-9.589957581E0,7.116201782E-1,5.704038391E0,1.118077563E1
7.834616667E0,-1.043165726E1,6.230044556E-1,6.461762695E0,1.228665881E1
7.844684667E0,-1.132290390E1,2.936892700E-1,6.571484528E0,1.309499198E1
7.854753667E0,-1.216415451E1,-6.391708374E-2,6.093827820E0,1.360534740E1
7.864821667E0,-1.249616409E1,4.236190796E-2,6.032156067E0,1.387597991E1
7.874890667E0,-1.224049576E1,4.174818420E-1,6.643185425E0,1.393326739E1
7.884958667E0,-1.142843445E1,6.923103333E-1,7.352709961E0,1.360701111E1
7.895027667E0,-1.091634933E1,7.497908020E-1,7.740553436E0,1.340317263E1
7.905095667E0,-1.088955505E1,5.513035583E-1,7.804620209E0,1.340889412E1
7.915164667E0,-1.099748062E1,-5.822891235E-2,7.423512726E0,1.326862886E1
7.925232667E0,-1.161225220E1,-1.294807434E0,6.600224762E0,1.341953406E1
7.935301667E0,-1.264196091E1,-2.160457306E0,5.745651855E0,1.405344323E1
7.945369667E0,-1.389096359E1,-2.088157654E0,4.891078949E0,1.487420335E1
7.955438667E0,-1.389410706E1,-1.524130554E0,4.244124298E0,1.460759309E1
7.965506667E0,-1.325403809E1,-1.136736145E0,3.743265839E0,1.381932465E1
7.975575667E0,-1.288281006E1,-8.515791321E-1,3.519481201E0,1.338203011E1
7.985643667E0,-1.218526062E1,-7.905061340E-1,3.434158630E0,1.268459388E1
7.995712667E0,-1.099673218E1,-1.057700500E0,3.121009827E0,1.147987593E1
8.005780667E0,-9.724677429E0,-1.478325806E0,2.272125092E0,1.009541236E1
8.015849667E0,-8.860674133E0,-1.815424805E0,1.369651794E0,9.147855451E0
8.025917667E0,-8.473279724E0,-1.877096558E0,6.373745728E-1,8.702080620E0
8.035986667E0,-8.660540314E0,-1.619332581E0,3.411405945E-1,8.817231620E0
8.046054667E0,-9.044491882E0,-9.758207703E-1,5.459147644E-1,9.113346395E0
8.056123667E0,-9.376052399E0,-4.553530884E-1,7.481442261E-1,9.416869161E0
8.066191667E0,-9.701176300E0,-3.376977539E-1,7.767347717E-1,9.738078778E0
8.076260667E0,-1.038076309E1,-2.275268555E-1,5.637277222E-1,1.039854797E1
8.086328667E0,-1.111678253E1,1.380130005E-1,1.835183716E-1,1.111915376E1
8.096397667E0,-1.172227341E1,6.947053528E-1,-2.406994629E-1,1.174530739E1
8.106465417E0,-1.230980164E1,1.183888092E0,-6.637197876E-1,1.238439870E1
8.116533417E0,-1.224543549E1,1.552122345E0,-1.024619293E0,1.238586366E1
8.126602417E0,-1.179876434E1,1.840572510E0,-1.289718018E0,1.201090837E1
8.136670417E0,-1.117216736E1,1.925595703E0,-1.354832611E0,1.141756601E1
8.146739417E0,-1.048883835E1,2.047891388E0,-1.278940430E0,1.076314441E1
8.156807417E0,-9.738598480E0,2.085313568E0,-1.076261902E0,1.001734360E1
8.166876417E0,-8.906179504E0,2.184108124E0,-7.634124756E-1,9.201802012E0
8.176944417E0,-7.956554260E0,2.240989838E0,-4.909790039E-1,8.280691489E0
8.187013417E0,-7.085365906E0,2.201022949E0,-1.133143616E-1,7.420225885E0
8.197081417E0,-6.312223663E0,2.100581818E0,2.405497742E-1,6.656911877E0
8.207150417E0,-5.860612793E0,1.968855743E0,5.836363220E-1,6.209976377E0
8.217218417E0,-5.632038116E0,1.852397919E0,9.648934937E-1,6.006850327E0
8.227287417E0,-5.517526245E0,1.688039703E0,1.247056732E0,5.903196117E0
8.237355417E0,-5.462291107E0,1.524280243E0,1.490001526E0,5.863459640E0
8.247424417E0,-5.465584259E0,1.299597473E0,2.215991821E0,6.039220532E0
8.257492417E0,-5.842051392E0,1.104852448E0,2.593806152E0,6.486762964E0
8.267561417E0,-6.353238373E0,7.979905701E-1,2.997516632E0,7.070044747E0
8.277629417E0,-6.720125427E0,6.099815369E-1,3.610791321E0,7.653102456E0
8.287698417E0,-7.030729523E0,6.114784241E-1,4.095932465E0,8.159762634E0
8.297766417E0,-7.261100464E0,7.804769897E-1,4.259093170E0,8.454146847E0
8.307835417E0,-7.447313232E0,1.002165985E0,3.901935883E0,8.467107811E0
8.317903417E0,-7.580386505E0,1.293909302E0,3.236719208E0,8.343429276E0
8.327972417E0,-7.744595032E0,1.690883789E0,2.566712494E0,8.332217785E0
8.338040417E0,-7.918084259E0,2.036365356E0,1.931583252E0,8.400824725E0
8.348109417E0,-8.088430023E0,2.277214508E0,1.342408447E0,8.509433976E0
8.358177417E0,-8.326435089E0,2.412982178E0,9.621990967E-1,8.722260681E0
8.368246417E0,-8.612340546E0,2.421514435E0,7.964936829E-1,8.981678241E0
8.378314417E0,-8.913963318E0,2.230511627E0,8.048762512E-1,9.223976904E0
8.388382417E0,-9.258546753E0,2.002685394E0,8.783734131E-1,9.513305241E0
8.398451417E0,-9.692793732E0,1.797462158E0,1.091679840E0,9.918310613E0
8.408519417E0,-1.013751892E1,1.758692780E0,1.262474670E0,1.036610498E1
8.418588417E0,-1.052626053E1,2.087708588E0,1.213975525E0,1.079974187E1
8.428656417E0,-1.074675201E1,2.559377747E0,8.015830994E-1,1.107635449E1
8.438725417E0,-1.098221237E1,2.903961182E0,2.818638611E-1,1.136316093E1
8.448793417E0,-1.121033798E1,3.190465393E0,1.516346741E-1,1.165648919E1
8.458862417E0,-1.161030624E1,3.631747742E0,3.308120728E-1,1.216956200E1
8.468930417E0,-1.223106537E1,4.150718536E0,8.219407654E-1,1.294229543E1
8.478999417E0,-1.276889694E1,4.613256683E0,1.625020752E0,1.367360811E1
8.489067417E0,-1.335807175E1,4.819078674E0,2.552941132E0,1.442841324E1
8.499136417E0,-1.391656036E1,4.561165009E0,3.569327545E0,1.507365177E1
8.509204417E0,-1.394260620E1,3.900438995E0,4.019890594E0,1.502561854E1
8.519273417E0,-1.411789169E1,3.141517181E0,3.308719482E0,1.483683324E1
8.529341417E0,-1.450827988E1,2.450404358E0,1.988764343E0,1.484755367E1
8.539410417E0,-1.447430054E1,1.707349548E0,1.221160583E0,1.462571884E1
8.549478417E0,-1.400068542E1,1.050216064E0,1.075064392E0,1.408111890E1
8.559547417E0,-1.351838837E1,8.156538391E-1,1.022823029E0,1.358154197E1
8.569615417E0,-1.284329224E1,1.143472137E0,8.012837219E-1,1.291896821E1
8.579684417E0,-1.152079239E1,1.716031494E0,2.336640930E-1,1.165023692E1
8.589752417E0,-1.023197250E1,1.916315002E0,-4.746629333E-1,1.042069237E1
8.599821417E0,-9.205556946E0,1.735341339E0,-1.037642212E0,9.424987512E0
8.609889417E0,-8.515192566E0,1.571731567E0,-1.507664795E0,8.789305871E0
8.619958417E0,-8.546776886E0,1.519340515E0,-1.855391693E0,8.876838912E0
8.630026417E0,-9.542057190E0,1.561552734E0,-1.961670685E0,9.865974571E0
8.640095417E0,-1.061068497E1,1.534159698E0,-1.742376709E0,1.086168302E1
8.650163417E0,-1.138622223E1,1.336720276E0,-1.226699066E0,1.152985986E1
8.660231417E0,-1.193827423E1,9.785151672E-1,-6.408174133E-1,1.199543790E1
8.670300417E0,-1.246323257E1,5.948629761E-1,-3.001258850E-1,1.248102975E1
8.680368417E0,-1.270752457E1,8.622070312E-2,-9.280700684E-3,1.270782046E1
8.690437417E0,-1.243104950E1,-4.242178345E-1,3.086581421E-1,1.244211486E1
8.700505417E0,-1.171344177E1,-8.180488586E-1,5.215155029E-1,1.175354842E1
8.710574417E0,-1.125299927E1,-9.910890198E-1,4.736151123E-1,1.130648315E1
8.720642417E0,-1.072340057E1,-1.196761322E0,5.051994324E-1,1.080179541E1
8.730711417E0,-1.000279907E1,-1.290915527E0,5.795947266E-1,1.010239488E1
8.740779417E0,-9.380243683E0,-9.846524048E-1,7.358697510E-1,9.460444820E0
8.750848417E0,-8.504714355E0,-6.105802917E-1,8.901988220E-1,8.572947481E0
8.760916417E0,-7.748037872E0,-4.361929321E-1,1.153950348E0,7.845632960E0
8.770985417E0,-7.209906921E0,-4.646337891E-1,1.702110443E0,7.422656016E0
8.781053417E0,-6.722221069E0,-6.899153137E-1,2.148182831E0,7.090763620E0
8.791122417E0,-6.463708649E0,-8.821156311E-1,2.383792877E0,6.945511210E0
8.801190417E0,-6.297853546E0,-9.385482788E-1,2.393822021E0,6.802515419E0
8.811259417E0,-6.067931671E0,-7.586224365E-1,2.240690460E0,6.512756444E0
8.821327417E0,-5.677094421E0,-4.963677979E-1,2.015558624E0,6.044688464E0
8.831396417E0,-5.515131226E0,-2.106120300E-1,1.753753052E0,5.791086222E0
8.841464417E0,-5.648204498E0,6.481521606E-2,1.467548218E0,5.836104252E0
8.851533417E0,-5.560636597E0,2.291734314E-1,1.179098053E0,5.688890229E0
8.861601417E0,-5.617518311E0,3.613485718E-1,1.100212097E0,5.735638711E0
8.871669417E0,-5.748645630E0,3.785627747E-1,9.541159058E-1,5.839569634E0
8.881738417E0,-5.779182129E0,3.195854187E-1,8.490344238E-1,5.849952168E0
8.891806417E0,-5.936205597E0,2.176473999E-1,9.147477722E-1,6.010213870E0
8.901875417E0,-6.051465912E0,6.825805664E-2,1.053060150E0,6.142787195E0
8.911943417E0,-5.973328400E0,-1.760339355E-1,1.314566345E0,6.118800928E0
8.922012417E0,-5.856870575E0,-4.754113770E-1,1.617985382E0,6.094819571E0
8.932080417E0,-5.838608551E0,-7.539820862E-1,1.921404419E0,6.192708110E0
8.942149417E0,-5.940995636E0,-1.031355286E0,2.184706879E0,6.413428648E0
8.952217417E0,-6.221212921E0,-1.212328949E0,2.443069611E0,6.792777106E0
8.962286417E0,-6.596033478E0,-1.381626892E0,2.772085419E0,7.287043850E0
8.972354417E0,-7.204518127E0,-1.463806000E0,3.178639984E0,8.009466999E0
8.982423417E0,-7.796686707E0,-1.304686890E0,3.844156036E0,8.790225658E0
8.992491417E0,-8.457712097E0,-8.671467590E-1,4.535568237E0,9.636193058E0
9.002560417E0,-9.669741669E0,-3.930825806E-1,5.435047760E0,1.109946674E1
9.012628417E0,-1.126647125E1,-2.510279846E-1,6.250252533E0,1.288650636E1
9.022697417E0,-1.261471756E1,-6.307882690E-1,6.567742310E0,1.423601883E1
9.032765417E0,-1.349608475E1,-1.072968750E0,6.441405029E0,1.499290713E1
9.042834417E0,-1.383213593E1,-1.107696533E0,6.699468384E0,1.540901854E1
9.052902417E0,-1.372421036E1,-7.810757446E-1,7.597900085E0,1.570643546E1
9.062971417E0,-1.319670731E1,-3.089575195E-1,8.362360382E0,1.562618346E1
9.073039417E0,-1.214304840E1,8.352630615E-2,8.805888062E0,1.500014219E1
9.083108417E0,-1.088551346E1,1.154100037E-1,8.845256195E0,1.402662753E1
9.093176417E0,-9.960137787E0,-4.764591980E-1,8.305179291E0,1.297718618E1
9.103244542E0,-1.030861313E1,-1.378184052E0,7.041806488E0,1.256001332E1
9.113313542E0,-1.213691116E1,-2.386038208E0,5.624254303E0,1.358786324E1
9.123381542E0,-1.394769562E1,-2.416125641E0,4.646337891E0,1.489846744E1
9.133450542E0,-1.465677109E1,-1.733844452E0,3.828588409E0,1.524746682E1
9.143518542E0,-1.408690613E1,-1.241518250E0,3.363206177E0,1.453593642E1
9.153587542E0,-1.321736435E1,-9.991722107E-1,3.193608856E0,1.363437578E1
9.163655542E0,-1.189231979E1,-1.345701599E0,2.684218140E0,1.226552934E1
9.173724542E0,-1.055754547E1,-2.102228394E0,1.882335663E0,1.092814340E1
9.183792542E0,-9.318871307E0,-2.633174286E0,7.652087402E-1,9.713933996E0
9.193861542E0,-8.467741241E0,-2.875370636E0,-1.438508606E-1,8.943773873E0
9.203929542E0,-8.925339661E0,-2.775977325E0,-4.073030090E-1,9.355941102E0
9.213998542E0,-9.549990692E0,-2.119891663E0,-2.520758057E-1,9.785693899E0
9.224066542E0,-1.028615982E1,-1.096170502E0,3.632945251E-1,1.035078048E1
9.234135542E0,-1.097323105E1,-4.049079895E-1,6.469546509E-1,1.099974093E1
9.244203542E0,-1.151390671E1,-7.738906860E-2,4.354444885E-1,1.152239770E1
9.254272542E0,-1.226519440E1,1.389111328E-1,9.041198730E-2,1.226631421E1
9.264340542E0,-1.287577469E1,3.390449524E-1,-3.902384949E-1,1.288614804E1
9.274409542E0,-1.331361420E1,6.571334839E-1,-8.244854736E-1,1.335529572E1
9.284477542E0,-1.319850357E1,8.539741516E-1,-1.166224823E0,1.327741875E1
9.294546542E0,-1.255244705E1,1.066532135E0,-1.469494171E0,1.268309232E1
9.304614542E0,-1.170026917E1,1.222807159E0,-1.503922577E0,1.185973604E1
9.314682542E0,-1.075229050E1,1.354084167E0,-1.510508881E0,1.094198026E1
9.324751542E0,-9.883347473E0,1.493444366E0,-1.467099152E0,1.010263893E1
9.334819542E0,-8.906628571E0,1.505718842E0,-1.328637085E0,9.130197053E0
9.344888542E0,-7.942483521E0,1.523980865E0,-9.831555176E-1,8.146910882E0
9.354956542E0,-6.829248505E0,1.498084717E0,-4.522096252E-1,7.006239113E0
9.365025542E0,-5.904920654E0,1.339863739E0,1.619631958E-1,6.057190343E0
9.375093542E0,-5.276976471E0,1.191372528E0,6.527925110E-1,5.449035441E0
9.385162542E0,-4.876559143E0,9.907896423E-1,1.137334900E0,5.104510149E0
9.395230542E0,-4.781656494E0,7.643106079E-1,1.478625183E0,5.063076334E0
9.405299542E0,-4.952002258E0,5.879772949E-1,1.743125153E0,5.282663056E0
9.415367542E0,-5.319488068E0,3.459306335E-1,1.802102509E0,5.627094699E0
9.425436542E0,-5.669011230E0,1.486408997E-1,1.899998932E0,5.980784095E0
9.435504542E0,-5.848937073E0,5.388793945E-2,2.292782135E0,6.282500992E0
9.445573542E0,-5.978118439E0,2.207908630E-1,2.289488983E0,6.405342183E0
9.455641542E0,-6.189628601E0,6.021977234E-1,2.265538788E0,6.618671341E0
9.465710542E0,-6.630162506E0,1.063688049E0,2.439177704E0,7.144233688E0
9.475778542E0,-7.103328552E0,1.628912659E0,2.762954407E0,7.793879010E0
9.485847542E0,-7.417225800E0,2.123184814E0,2.882855072E0,8.236140218E0
9.495915542E0,-7.463030548E0,2.430495758E0,2.665656738E0,8.289141116E0
9.505983542E0,-7.532037048E0,2.559527435E0,2.379900970E0,8.303414443E0
9.516052542E0,-7.794740753E0,2.639910278E0,2.196831665E0,8.517815392E0
9.526120542E0,-8.052654419E0,2.691403198E0,2.066602478E0,8.738406043E0
9.536189542E0,-8.191565552E0,2.625540161E0,2.044448547E0,8.841661450E0
9.546257542E0,-8.514444122E0,2.389630737E0,2.138902130E0,9.098406239E0
9.556326542E0,-9.088051300E0,1.938468933E0,2.412533112E0,9.600554893E0
9.566394542E0,-9.459129639E0,1.480421448E0,2.671045532E0,9.939882566E0
9.576463542E0,-9.620643768E0,1.245559845E0,2.928959198E0,1.013345982E1
9.586531542E0,-1.007719437E1,1.545536041E0,2.861150208E0,1.058889553E1
9.596600542E0,-1.045530807E1,1.983375549E0,2.127675476E0,1.085238446E1
9.606668542E0,-1.064511337E1,2.110012207E0,1.278042297E0,1.092721293E1
9.616737542E0,-1.092458221E1,2.217189331E0,4.896318054E-1,1.115805379E1
9.626805542E0,-1.147528702E1,2.692451019E0,-8.143066406E-2,1.178720219E1
9.636874542E0,-1.215038315E1,3.487747192E0,-9.819580078E-2,1.264143321E1
9.646942542E0,-1.289224045E1,4.490661621E0,1.416055298E-1,1.365269049E1
9.657011542E0,-1.332648743E1,5.431754608E0,8.919950867E-1,1.441856028E1
9.667079542E0,-1.295675629E1,5.928571472E0,2.151775360E0,1.441026129E1
9.677148542E0,-1.187136337E1,5.807323608E0,3.573219452E0,1.369022181E1
9.687216542E0,-1.133862122E1,4.455784149E0,4.391417999E0,1.295001527E1
9.697285542E0,-1.220382202E1,3.364553375E0,3.883823547E0,1.324150961E1
9.707353542E0,-1.386431900E1,2.863694916E0,2.517913971E0,1.437915090E1
9.717421542E0,-1.468356537E1,2.616409149E0,1.850901031E0,1.502925558E1
9.727490542E0,-1.416219955E1,2.417772217E0,1.869761810E0,1.448825483E1
9.737558542E0,-1.341555222E1,2.454745331E0,1.997895355E0,1.378384568E1
9.747627542E0,-1.256067993E1,2.639461212E0,1.736389160E0,1.295192971E1
9.757695542E0,-1.089808731E1,2.764750671E0,1.104253693E0,1.129741251E1
9.767764542E0,-9.140592041E0,2.683469696E0,3.809577942E-1,9.533968812E0
9.777832542E0,-8.230933685E0,2.454595642E0,-1.525328064E-1,8.590493313E0
9.787901542E0,-8.061486053E0,2.248324585E0,-5.122348022E-1,8.384802044E0
9.797969542E0,-8.660390625E0,2.134261780E0,-7.220983887E-1,8.948679523E0
9.808038542E0,-1.020547760E1,2.070045319E0,-6.456074524E-1,1.043329620E1
9.818106542E0,-1.159443924E1,1.998045044E0,-4.134402466E-1,1.177260116E1
9.828175542E0,-1.284329224E1,1.816173248E0,-2.734812927E-1,1.297395209E1
9.838243542E0,-1.395697632E1,1.498833160E0,-1.209484863E-1,1.403774616E1
9.848312542E0,-1.450393890E1,1.043929138E0,-9.714797974E-2,1.454178357E1
9.858380542E0,-1.419019135E1,5.947132874E-1,-4.924758911E-2,1.420273353E1
9.868449542E0,-1.330837509E1,1.561253357E-1,1.917512512E-1,1.331067208E1
9.878517542E0,-1.227806763E1,-2.483335876E-1,4.165837097E-1,1.228764242E1
9.888586542E0,-1.129835495E1,-4.734654236E-1,4.323010254E-1,1.131653119E1
9.898654542E0,-1.046728317E1,-6.098318481E-1,3.644920349E-1,1.049136628E1
9.908722542E0,-9.866881714E0,-6.477030945E-1,2.601589966E-1,9.891539656E0
9.918791542E0,-9.214687958E0,-7.743397522E-1,1.083746338E-1,9.247800888E0
9.928859542E0,-8.457861786E0,-8.854087830E-1,-1.317260742E-2,8.504090088E0
9.938928542E0,-7.695497131E0,-9.159452820E-1,-3.013233948E-1,7.755670677E0
9.948996542E0,-7.033723297E0,-7.393125916E-1,-4.805007935E-1,7.088774756E0
9.959065542E0,-6.336622925E0,-4.134402466E-1,-4.700225830E-1,6.367467641E0
9.969133542E0,-6.009104004E0,-2.784210205E-2,-7.828720093E-2,6.009678444E0
9.979202542E0,-5.836961975E0,2.047741699E-1,6.611750793E-1,5.877857607E0
9.989270542E0,-5.597460022E0,1.282832336E-1,1.201102295E0,5.726313125E0
9.999339542E0,-5.392386475E0,-1.709445190E-1,1.493294678E0,5.597944526E0
1.000940754E1,-5.259313202E0,-3.950285339E-1,1.632056122E0,5.520872221E0
1.001947654E1,-4.989274750E0,-5.490582275E-1,1.651815033E0,5.284204800E0
1.002954454E1,-4.796475677E0,-6.179150391E-1,1.636397095E0,5.105467008E0
1.003961354E1,-4.719835052E0,-5.504054260E-1,1.677561493E0,5.039246136E0
1.004968154E1,-4.684508514E0,-3.957769775E-1,1.611249390E0,4.969646268E0
1.005975054E1,-4.780908051E0,-1.707948303E-1,1.467398529E0,5.003949551E0
1.006981854E1,-5.091362457E0,5.493576050E-2,1.306932220E0,5.256715841E0
1.007988654E1,-5.496270447E0,1.782792664E-1,1.211281128E0,5.630983421E0
1.008995554E1,-6.054908752E0,2.160008240E-1,1.302142181E0,6.197108246E0
1.010002317E1,-6.682254181E0,1.688488770E-1,1.465153198E0,6.843077142E0
1.011009217E1,-7.234755249E0,-1.047821045E-2,1.711840210E0,7.434526899E0
1.012016017E1,-7.636220398E0,-4.005670166E-1,1.961970062E0,7.894405768E0
1.013022917E1,-7.906857605E0,-8.183482361E-1,2.341430969E0,8.286759922E0
1.014029717E1,-8.184081116E0,-1.073717194E0,2.752476196E0,8.701044623E0
1.015036617E1,-8.598120117E0,-1.185834045E0,3.189118195E0,9.246856049E0
1.016043417E1,-8.828341370E0,-1.055305481E0,3.571423187E0,9.581667109E0
1.017050317E1,-9.043144684E0,-7.670050049E-1,4.006568298E0,9.920652800E0
1.018057117E1,-9.379345551E0,-4.471202087E-1,4.730163574E0,1.051410894E1
1.019064017E1,-9.850715332E0,-8.846603394E-2,6.165828094E0,1.162161154E1
1.020070817E1,-1.060769119E1,3.532653809E-2,8.151598663E0,1.337807614E1
1.021077717E1,-1.145927032E1,-5.281018066E-1,9.687404938E0,1.501464559E1
1.022084517E1,-1.199470688E1,-1.085841980E0,9.897118835E0,1.558861787E1
1.023091417E1,-1.172152496E1,-8.689430237E-1,9.065747681E0,1.484375257E1
1.024098217E1,-1.119342316E1,-2.601589966E-1,8.174201660E0,1.386282718E1
1.025105017E1,-1.101244949E1,3.576063538E-1,7.706424408E0,1.344585078E1
1.026111917E1,-1.082264420E1,7.083270264E-1,7.542664948E0,1.321072099E1
1.027118717E1,-1.071277267E1,7.366181946E-1,7.498506775E0,1.309708779E1
1.028125617E1,-1.085213287E1,2.529739380E-1,7.333250427E0,1.309997502E1
1.029132417E1,-1.127769791E1,-5.670208740E-1,6.972949677E0,1.327139819E1
1.030139317E1,-1.224393860E1,-1.621128845E0,6.529122620E0,1.397038057E1
1.031146117E1,-1.382255585E1,-2.024839325E0,6.235882416E0,1.529866837E1
1.032153017E1,-1.519699768E1,-1.499132538E0,5.776188354E0,1.632668027E1
1.033159817E1,-1.501767059E1,-7.381150818E-1,5.026247864E0,1.585365609E1
1.034166717E1,-1.367870499E1,-4.343966675E-1,4.379891968E0,1.436938148E1
1.035173517E1,-1.215801727E1,-6.819818115E-1,3.747008057E0,1.274058682E1
1.036180417E1,-1.070154602E1,-1.471739502E0,2.805316315E0,1.116059604E1
1.037187217E1,-9.627230072E0,-1.927242279E0,1.495390320E0,9.931465847E0
1.038194117E1,-8.957971802E0,-1.784738617E0,1.681004333E-1,9.135579264E0
1.039200917E1,-8.943901062E0,-1.565594330E0,-6.071374512E-1,9.100168553E0
1.040207817E1,-9.464368744E0,-1.462608490E0,-4.278103638E-1,9.586267314E0
1.041214617E1,-1.000833755E1,-1.347048798E0,2.389031982E-1,1.010140762E1
1.042221517E1,-1.044842239E1,-1.205293579E0,9.428892517E-1,1.055989125E1
1.043228317E1,-1.106813370E1,-1.153650970E0,1.045426025E0,1.117709308E1
1.044235117E1,-1.199695221E1,-9.223818970E-1,6.837780762E-1,1.205177178E1
1.045242017E1,-1.249391876E1,-5.312452698E-1,2.454895020E-1,1.250761739E1
1.046248817E1,-1.277204041E1,-2.318678284E-1,-3.861968994E-1,1.277998149E1
1.047255717E1,-1.247909958E1,8.891510010E-2,-8.208929443E-1,1.250638627E1
1.048262517E1,-1.195818283E1,3.394940186E-1,-1.342558136E0,1.203810015E1
1.049269417E1,-1.130748596E1,4.966671753E-1,-1.579066315E0,1.142800803E1
1.050276217E1,-1.030367340E1,6.050418091E-1,-1.680405579E0,1.045731916E1
1.051283117E1,-9.581425323E0,7.553292847E-1,-1.716031494E0,9.763144865E0
1.052289917E1,-8.686137085E0,8.343649292E-1,-1.600022736E0,8.871595970E0
1.053296817E1,-7.660020905E0,9.553134155E-1,-1.314416656E0,7.830468385E0
1.054303617E1,-6.846612396E0,1.110540619E0,-9.524693298E-1,7.001185585E0
1.055310517E1,-6.020031281E0,1.253044281E0,-4.830455017E-1,6.168000450E0
1.056317317E1,-5.272336121E0,1.277742920E0,-2.574645996E-2,5.425017790E0
1.057324217E1,-4.787644043E0,1.359772339E0,2.962339783E-1,4.985806942E0
1.058331017E1,-4.526886292E0,1.474882965E0,5.282514954E-1,4.790305721E0
1.059337817E1,-4.469405823E0,1.610051880E0,8.021818542E-1,4.817816019E0
1.060344717E1,-4.653522949E0,1.750310211E0,1.121916962E0,5.096818551E0
1.061351517E1,-5.086722107E0,1.823358307E0,1.341660004E0,5.567713074E0
1.062358417E1,-5.728287964E0,1.826352081E0,1.530417480E0,6.204113360E0
1.063365217E1,-6.342460785E0,1.783990173E0,1.826501770E0,6.837070898E0
1.064372117E1,-6.897955627E0,1.688488770E0,2.448009338E0,7.511693277E0
1.065378917E1,-7.530540161E0,1.699865112E0,2.888543243E0,8.242709420E0
1.066385817E1,-8.161627808E0,1.782642975E0,3.148253174E0,8.927568678E0
1.067392617E1,-8.523126068E0,1.954186249E0,3.317401428E0,9.352415415E0
1.068399517E1,-8.716374207E0,2.298919373E0,3.307971039E0,9.602233177E0
1.069406317E1,-8.718769226E0,2.706521759E0,3.107537842E0,9.643598306E0
1.070413217E1,-8.634045410E0,3.084186401E0,2.963387604E0,9.635383334E0
1.071420017E1,-8.537196808E0,3.401077423E0,2.863694916E0,9.625580790E0
1.072426917E1,-8.462502136E0,3.612886963E0,2.679428101E0,9.583643856E0
1.073433717E1,-8.772657166E0,3.413651276E0,2.441123657E0,9.724793750E0
1.074440617E1,-9.169332275E0,2.906954956E0,2.384691010E0,9.910287216E0
1.075447417E1,-9.366322632E0,2.462978210E0,2.399360504E0,9.977534372E0
1.076454217E1,-9.501341858E0,2.265089722E0,2.373913422E0,1.005194476E1
1.077461117E1,-9.510472870E0,2.170636139E0,2.080822906E0,9.974496450E0
1.078467917E1,-9.791887665E0,2.261796570E0,1.604812775E0,1.017704337E1
1.079474817E1,-1.024409729E1,2.332299957E0,1.157692566E0,1.056983465E1
1.080481617E1,-1.073298065E1,2.398462372E0,7.762857056E-1,1.102506757E1
1.081488517E1,-1.155746613E1,2.580034790E0,5.092410278E-1,1.185288696E1
1.082495317E1,-1.255768616E1,3.029400330E0,3.382965088E-1,1.292235244E1
1.083502217E1,-1.334205505E1,3.601510620E0,2.776725769E-1,1.382238814E1
1.084509017E1,-1.366583176E1,3.966302032E0,7.638615417E-1,1.425026294E1
1.085515917E1,-1.340103241E1,3.781885529E0,2.067350922E0,1.407708307E1
