"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.985657820E0,-4.781999886E-1,-9.398999810E-1,-1.033200026E0,1.476343285E0
2.995657820E0,-7.397999763E-1,-5.494999886E-1,-1.261600018E0,1.562334422E0
3.005657820E0,-9.619999528E-1,-9.250000119E-2,-1.553499937E0,1.829579792E0
3.015657820E0,-1.068699956E0,2.718999982E-1,-2.044999838E0,2.323375463E0
3.025659383E0,-9.664999843E-1,6.198999882E-1,-2.360199928E0,2.624679393E0
3.035657820E0,-9.933999777E-1,8.713999987E-1,-2.652099848E0,2.963075273E0
3.045657820E0,-1.054299951E0,1.015399933E0,-2.810499907E0,3.168831825E0
3.055657820E0,-1.033200026E0,1.159799933E0,-2.647399902E0,3.069424119E0
3.065657820E0,-1.049799919E0,1.215600014E0,-2.318500042E0,2.820497422E0
3.075657820E0,-1.084699988E0,1.200799942E0,-2.070099831E0,2.627509824E0
3.085657820E0,-1.105899930E0,1.056100011E0,-1.787599921E0,2.352419046E0
3.095657820E0,-1.032299995E0,8.121999502E-1,-1.610299945E0,2.078070728E0
3.105657820E0,-9.504999518E-1,5.778999925E-1,-1.480399966E0,1.851756631E0
3.115657820E0,-9.490999579E-1,4.328999817E-1,-1.337700009E0,1.696359172E0
